Main Set,Subset,Card Number,Card Name,Is insert,Notes
2026 Topps Chrome Marvel Comics,Refractor,183,Ultimate Daredevil,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,184,Ultimate Wolverine,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,185,Ultron,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,186,Valeria Richards,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,187,Venom,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,188,Venomizer,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,189,Venomouse,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,190,Vision,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,191,Vulcan,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,192,Vulture,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,193,War Machine,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,194,Wasp,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,195,Werewolf by Night,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,196,White Fox,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,197,White Tiger,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,198,Wiccan,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,199,Wolverine,TRUE,
2026 Topps Chrome Marvel Comics,Refractor,200,X-23,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,1,Abomination,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,2,Adam Warlock,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,3,Agatha Harkness,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,4,Amaranth,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,5,America Chavez,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,6,Ant-Man,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,7,Apocalypse,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,8,Ares,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,9,Baron Zemo,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,10,Beast,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,11,Beta Ray Bill,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,12,Black Bolt,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,13,Black Cat,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,14,Black Knight,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,15,Black Panther,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,16,Black Widow,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,17,Blade,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,18,Blink,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,19,Captain America,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,20,Captain Britain,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,21,Captain Marvel,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,22,Carnage,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,23,Colossus,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,24,Cyclops,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,25,Daredevil,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,26,Dazzler,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,27,Dark Gwenpool,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,28,Doctor Doom,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,29,Doctor Octopus,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,30,Domino,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,31,Doomasaur,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,32,Dormammu,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,33,Dragonfire,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,34,Emma Frost,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,35,Enchantress,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,36,Eternity,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,37,Forge,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,38,Galactus,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,39,Gambit,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,40,Gamora,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,41,Ghost Rider,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,42,Ghost-Spider,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,43,Glob,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,44,Goblin Queen,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,45,Green Goblin,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,46,Groot,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,47,Hawkeye,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,48,Hercules,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,49,Hope Summers,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,50,Hulk,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,51,Human Torch,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,52,Iceman,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,53,Ikaris,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,54,Infernal Hulk,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,55,Invisible Woman,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,56,Iron Fist,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,57,Iron Man,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,58,Ironheart,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,59,Jean Grey,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,60,Jeff the Land Shark,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,61,Jubilee,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,62,Juggernaut,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,63,Kate Bishop,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,64,Kid Juggernaut,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,65,Kingpin,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,66,Kitty Pryde,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,67,Kraven the Hunter,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,68,Leader,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,69,Lizard,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,70,Lockjaw,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,71,Longshot,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,72,Luke Cage,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,73,M.O.D.O.K.,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,74,Magneto,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,75,Man-Thing,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,76,Mantis,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,77,Mephisto,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,78,Miles Morales,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,79,Mister Fantastic,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,80,Mister Sinister,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,81,Moon Knight,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,82,Moonstar,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,83,Ms. Marvel,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,84,Mutina,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,85,Mysterio,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,86,Mystique,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,87,Nightcrawler,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,88,Nightdrifter,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,89,Nova,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,90,Omega Red,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,91,Professor X,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,92,Psylocke,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,93,Quicksilver,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,94,Rasputin IV,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,95,Rek-Rap,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,96,Revelation,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,97,Rhino,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,98,Rocket Raccoon,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,99,Rogue,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,100,Sleeper Agent,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,101,Angela,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,102,Anti-Venom,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,103,Arachnix,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,104,Arcade,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,105,Archangel,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,106,Chameleon,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,107,Clea,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,108,Cosmic Ghost Rider,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,109,Deathlok,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,110,Devil Dinosaur,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,111,Doctor Strange,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,112,Doom 2099,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,113,Doyle Dormammu,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,114,Elbecca Voss,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,115,Electro,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,116,Elektra,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,117,Evangeline,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,118,Exodus,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,119,Glitch,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,120,Grandmaster,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,121,Gwenpool,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,122,Hallows' Eve,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,123,Hellcat,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,124,Hellgate,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,125,Hellverine,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,126,Hobgoblin,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,127,Iron Cat,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,128,Kid Venom,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,129,Knull,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,130,Lady Henrietta,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,131,Loki,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,132,Luna Snow,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,133,Maestro,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,134,Magik,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,135,Mar-Vell,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,136,Mary Jane,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,137,Misery,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,138,Moon Girl,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,139,Nimrod,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,140,SP//dr,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,141,Rachel Summers,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,142,Raelith,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,143,Rapid,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,144,Sabretooth,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,145,Scarlet Witch,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,146,Scarlet Spider,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,147,Scorpion,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,148,Scream,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,149,Sentry,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,150,Shang-Chi,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,151,She-Hulk,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,152,She-Venom,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,153,Shocker,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,154,Shuri,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,155,Silence,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,156,Silk,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,157,Silver Surfer,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,158,Silver Sable,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,159,Sister Sorrow,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,160,Spider-Boy,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,161,Spider-Girl,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,162,Spider-Ham,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,163,Spider-Man,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,164,Spider-Man 2099,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,165,Spider-Man Noir,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,166,Spider-Punk,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,167,Spider-Woman,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,168,Star-Lord,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,169,Storm,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,170,Strong Guy,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,171,Stryfe,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,172,Sunspot,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,173,Taskmaster,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,174,Thanos,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,175,The Thing,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,176,Thena,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,177,Thor,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,178,Throg,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,179,Tigra,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,180,Tombstone,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,181,Toxin,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,182,U.S. Agent,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,183,Ultimate Daredevil,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,184,Ultimate Wolverine,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,185,Ultron,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,186,Valeria Richards,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,187,Venom,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,188,Venomizer,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,189,Venomouse,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,190,Vision,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,191,Vulcan,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,192,Vulture,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,193,War Machine,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,194,Wasp,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,195,Werewolf by Night,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,196,White Fox,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,197,White Tiger,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,198,Wiccan,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,199,Wolverine,TRUE,
2026 Topps Chrome Marvel Comics,Storm's Lightning Refractor,200,X-23,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,1,Abomination,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,2,Adam Warlock,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,3,Agatha Harkness,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,4,Amaranth,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,5,America Chavez,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,6,Ant-Man,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,7,Apocalypse,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,8,Ares,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,9,Baron Zemo,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,10,Beast,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,11,Beta Ray Bill,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,12,Black Bolt,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,13,Black Cat,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,14,Black Knight,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,15,Black Panther,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,16,Black Widow,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,17,Blade,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,18,Blink,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,19,Captain America,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,20,Captain Britain,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,21,Captain Marvel,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,22,Carnage,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,23,Colossus,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,24,Cyclops,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,25,Daredevil,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,26,Dazzler,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,27,Dark Gwenpool,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,28,Doctor Doom,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,29,Doctor Octopus,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,30,Domino,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,31,Doomasaur,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,32,Dormammu,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,33,Dragonfire,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,34,Emma Frost,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,35,Enchantress,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,36,Eternity,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,37,Forge,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,38,Galactus,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,39,Gambit,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,40,Gamora,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,41,Ghost Rider,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,42,Ghost-Spider,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,43,Glob,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,44,Goblin Queen,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,45,Green Goblin,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,46,Groot,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,47,Hawkeye,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,48,Hercules,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,49,Hope Summers,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,50,Hulk,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,51,Human Torch,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,52,Iceman,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,53,Ikaris,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,54,Infernal Hulk,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,55,Invisible Woman,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,56,Iron Fist,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,57,Iron Man,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,58,Ironheart,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,59,Jean Grey,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,60,Jeff the Land Shark,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,61,Jubilee,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,62,Juggernaut,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,63,Kate Bishop,TRUE,
2026 Topps Chrome Marvel Comics,RayWave Refractor ,64,Kid Juggernaut,TRUE,
