Main Set,Sub Set,Card Number,Card Name,Is Insert
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,20,Franklin Richards ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,21,H.E.R.B.I.E.  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,22,The High Evolutionary,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,23,Immortus  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,24,Impossible Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,25,Klaw  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,26,Leech  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,27,Lyja  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,28,Mad Thinker ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,29,Miss Thing ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,30,Mobius M. Mobius,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,31,Molecule Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,32,Morg  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,33,Over-Mind  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,34,Power Skrull ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,35,Puppet Master ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,36,Psycho-Man  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,37,Rama-Tut  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,38,Red Ghost ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,39,Ronan  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,40,Sandman  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,41,She-Thing  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,42,Spider-Man  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,43,Super-Skrull  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,44,Terrax  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,45,Thundra  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,46,Titania  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,47,Trapster  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,48,Valeria Richards ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,49,Victorious  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,50,Wizard  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,51,Adam Warlock ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,52,Agatha Harkness ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,53,Alpha  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,54,Black Bolt ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,55,Blastaar  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,56,Captain America ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,57,Dazzler  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,58,Doctor Strange ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,59,Doom 2099 ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,60,Galactus  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,61,Gorgon  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,62,Iceman  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,63,Iron Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,64,Jack Of Hearts,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,65,Kang  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,66,Karnak  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,67,Lockjaw  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,68,Luke Cage ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,69,Mole Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,70,Moon Girl ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,71,Namor  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,72,Namorita  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,73,Nathaniel Richards ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,74,Nick Fury ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,75,Nova  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,76,Scarlet Witch ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,77,Silver Surfer ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,78,Sleepwalker  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,79,Thanos  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,80,Tigra  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,81,Triton  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,82,Ultron  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,83,Vision  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,84,Wasp  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,85,The Watcher ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,86,Ant-Man  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,87,Black Panther ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,88,The Bombastic Bagman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,89,Crystal  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,90,Doomasaur  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,91,Ghost Rider ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,92,Hulk  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,93,Invisible Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,94,Maker  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,95,Malice  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,96,Medusa  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,97,She-Hulk  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,98,Storm  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,99,Thor  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Green Refractor,100,Wolverine  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,1,Mister Fantastic ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,2,Invisible Woman ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,3,Human Torch ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,4,The Thing ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,5,Air-Walker  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,6,Alicia Masters ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,7,Artie Maddicks ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,8,Attuma  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,9,Awesome Android ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,10,Bentley-23  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,11,Beyonder  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,12,Devil Dinosaur ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,13,Diablo  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,14,Doctor Doom ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,15,Dragon Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,16,Ego  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,17,Fallen One ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,18,Firelord  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,19,Flux  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,20,Franklin Richards ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,21,H.E.R.B.I.E.  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,22,The High Evolutionary,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,23,Immortus  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,24,Impossible Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,25,Klaw  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,26,Leech  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,27,Lyja  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,28,Mad Thinker ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,29,Miss Thing ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,30,Mobius M. Mobius,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,31,Molecule Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,32,Morg  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,33,Over-Mind  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,34,Power Skrull ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,35,Puppet Master ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,36,Psycho-Man  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,37,Rama-Tut  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,38,Red Ghost ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,39,Ronan  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,40,Sandman  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,41,She-Thing  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,42,Spider-Man  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,43,Super-Skrull  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,44,Terrax  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,45,Thundra  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,46,Titania  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,47,Trapster  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,48,Valeria Richards ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,49,Victorious  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,50,Wizard  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,51,Adam Warlock ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,52,Agatha Harkness ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,53,Alpha  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,54,Black Bolt ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,55,Blastaar  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,56,Captain America ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,57,Dazzler  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,58,Doctor Strange ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,59,Doom 2099 ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,60,Galactus  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,61,Gorgon  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,62,Iceman  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,63,Iron Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,64,Jack Of Hearts,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,65,Kang  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,66,Karnak  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,67,Lockjaw  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,68,Luke Cage ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,69,Mole Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,70,Moon Girl ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,71,Namor  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,72,Namorita  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,73,Nathaniel Richards ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,74,Nick Fury ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,75,Nova  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,76,Scarlet Witch ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,77,Silver Surfer ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,78,Sleepwalker  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,79,Thanos  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,80,Tigra  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,81,Triton  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,82,Ultron  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,83,Vision  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,84,Wasp  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,85,The Watcher ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,86,Ant-Man  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,87,Black Panther ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,88,The Bombastic Bagman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,89,Crystal  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,90,Doomasaur  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,91,Ghost Rider ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,92,Hulk  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,93,Invisible Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,94,Maker  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,95,Malice  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,96,Medusa  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,97,She-Hulk  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,98,Storm  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,99,Thor  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Purple Refractor,100,Wolverine  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,1,Mister Fantastic ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,2,Invisible Woman ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,3,Human Torch ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,4,The Thing ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,5,Air-Walker  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,6,Alicia Masters ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,7,Artie Maddicks ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,8,Attuma  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,9,Awesome Android ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,10,Bentley-23  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,11,Beyonder  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,12,Devil Dinosaur ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,13,Diablo  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,14,Doctor Doom ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,15,Dragon Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,16,Ego  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,17,Fallen One ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,18,Firelord  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,19,Flux  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,20,Franklin Richards ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,21,H.E.R.B.I.E.  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,22,The High Evolutionary,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,23,Immortus  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,24,Impossible Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,25,Klaw  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,26,Leech  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,27,Lyja  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,28,Mad Thinker ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,29,Miss Thing ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,30,Mobius M. Mobius,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,31,Molecule Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,32,Morg  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,33,Over-Mind  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,34,Power Skrull ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,35,Puppet Master ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,36,Psycho-Man  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,37,Rama-Tut  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,38,Red Ghost ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,39,Ronan  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,40,Sandman  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,41,She-Thing  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,42,Spider-Man  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,43,Super-Skrull  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,44,Terrax  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,45,Thundra  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,46,Titania  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,47,Trapster  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,48,Valeria Richards ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,49,Victorious  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,50,Wizard  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,51,Adam Warlock ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,52,Agatha Harkness ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,53,Alpha  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,54,Black Bolt ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,55,Blastaar  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,56,Captain America ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,57,Dazzler  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,58,Doctor Strange ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,59,Doom 2099 ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,60,Galactus  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,61,Gorgon  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,62,Iceman  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,63,Iron Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,64,Jack Of Hearts,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,65,Kang  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,66,Karnak  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,67,Lockjaw  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,68,Luke Cage ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,69,Mole Man ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,70,Moon Girl ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,71,Namor  ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,CosmicRay Refractor,72,Namorita  ,TRUE
